filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,genre
../data/genres_original\disco\disco.00084.wav,30.00018140589569,0.5036078,0.08833508,0.06199186,0.0023188333,2455.2491577692717,569631.3638952945,2100.2474542715263,89166.80618676967,4726.57972012761,1390971.1526103716,0.15141816814095127,0.006719794812698908,-8.27422e-06,0.00070542976,-2.103796e-06,0.004432405,112.34714673913044,-197.21649,9032.983,83.3477,1093.1188,-38.580997,763.21423,43.675888,324.35345,-7.3024435,162.15137,25.634623,116.612175,-8.659459,84.15798,13.366769,117.28942,-12.161141,75.15694,12.144545,76.56983,-12.045273,69.82126,10.619484,48.018154,-2.3993301,86.50581,12.016626,84.59317,1.3830503,150.80858,6.762504,71.58967,-3.3720644,58.763824,-1.6578995,40.968033,0.06783269,46.62308,1.4053442,36.5086,disco
../data/genres_original\disco\disco.00085.wav,30.00018140589569,0.5680954,0.07834053,0.089196034,0.0030359628,3004.2823843648275,830374.416357962,2745.823220302523,55900.31452414137,6576.211923125725,802542.7997544548,0.1586842311968291,0.00959489825352795,-8.204382e-05,0.0019240578,-0.0005153977,0.0063760015,123.046875,-166.88416,5414.4976,67.67795,1010.69763,11.208783,673.8134,37.441822,417.99994,-10.936877,219.06429,27.39581,184.50821,-18.942213,147.49341,27.296139,74.22068,-15.84909,103.12714,20.541367,79.4568,-8.619039,98.91399,14.184042,83.043045,-6.046257,71.331894,12.007288,77.818504,-6.077664,94.63389,7.2749496,61.226955,-4.2322536,68.001816,5.1271224,61.372765,-4.525802,56.357464,3.4588468,44.462906,disco
../data/genres_original\disco\disco.00086.wav,30.00018140589569,0.39516932,0.083449505,0.1652407,0.0029024195,1867.9449473321624,411182.1791549369,1875.1005955510293,134787.94485459503,3804.782097411543,1426598.2097694802,0.09446561714520495,0.0021096149376879057,6.5824065e-06,0.011949797,7.180416e-05,0.009762185,123.046875,-95.78374,3559.859,122.07248,849.69366,-29.341267,816.2927,50.330864,208.63544,-11.952024,211.09189,28.39348,168.37613,-7.055488,128.61519,11.860459,114.23061,-8.614768,88.55825,11.576042,65.959045,-18.401045,59.37027,6.876074,94.98666,-11.656873,54.646656,2.684297,80.39421,-5.7940955,76.51671,0.648301,52.583153,-7.260707,83.63575,1.7478306,68.71055,-6.149038,64.00331,-3.7477741,84.241455,disco
../data/genres_original\disco\disco.00087.wav,30.00018140589569,0.38466448,0.08951242,0.11922079,0.0008553068,2139.9275394701563,332828.65157171665,2190.4788401887386,98375.12390816324,4527.826423379495,1605384.9430181861,0.1002388915071539,0.0024959718029667426,-3.0281092e-06,0.0065888437,-3.0782492e-05,0.0036504352,107.666015625,-100.28072,1480.6815,109.986755,522.4141,-26.644407,248.98778,36.837772,180.0996,-10.409534,111.818436,28.786537,143.12654,-14.84601,98.566376,21.287558,61.909924,-19.685312,57.324947,18.507954,58.809006,-16.396864,56.130196,9.154231,58.599586,-13.790873,39.370792,3.9914372,45.347973,-10.454129,56.4176,2.846874,62.60422,-4.31649,55.768036,3.1700585,66.14067,-3.7429435,73.19179,3.5618715,69.408226,disco
../data/genres_original\disco\disco.00088.wav,30.00018140589569,0.3979743,0.08153797,0.11900523,0.00294448,2238.5348872355758,161052.61154790298,2023.290677402401,47328.91158106471,4384.238428527407,567327.055355712,0.13140618957849962,0.0014391440377490244,3.114238e-06,0.0060048876,7.317141e-05,0.006244349,123.046875,-97.904755,1427.4763,101.02156,380.25885,-40.56285,144.17097,51.033695,124.62951,-11.7087,65.976555,25.062586,88.3611,-14.040237,47.763798,17.196808,53.633144,-9.614368,43.503227,16.974564,49.561157,-7.166898,51.5479,11.722058,41.57972,-5.7177386,50.985733,6.2428126,34.952503,-6.062619,41.562996,4.6809263,36.647984,-6.246089,36.009117,-0.98769873,29.708061,-2.7478015,55.364716,0.632152,53.2771,disco
../data/genres_original\disco\disco.00089.wav,30.00018140589569,0.42975032,0.07804853,0.10029263,0.0010042356,2128.9326621445252,326430.2256681196,2108.898695735198,157527.87886404825,4423.058147386166,1696889.9645400413,0.11182509184068058,0.0016580691176932148,1.9857252e-06,0.00436307,-7.1771734e-05,0.0033233948,129.19921875,-114.935326,2974.1992,113.47695,617.90533,-29.819769,445.00726,42.611168,134.02731,-10.305928,111.07968,26.97817,83.9275,-14.481596,78.965515,21.235638,59.98328,-17.643867,73.3728,17.091944,46.67149,-13.474372,65.56091,8.586038,39.583744,-11.412159,47.176308,6.2101836,47.04386,-10.888188,43.413128,3.6530802,37.09067,-10.314119,38.484936,0.5693959,42.171764,-4.1523194,62.85739,3.4732635,61.314556,disco
../data/genres_original\disco\disco.00090.wav,30.00018140589569,0.4853454,0.076703906,0.09060119,0.0028783327,2574.4596642775045,432699.5721419409,2396.4319550740747,95936.23066388683,5458.62535799739,1467936.101811084,0.14611353804137664,0.004203579946984526,2.9853966e-06,0.002571001,5.4650463e-05,0.0057611037,129.19921875,-125.691124,1860.995,88.54062,583.1719,-16.764915,353.594,42.78476,206.76556,-9.905495,120.22728,29.165888,102.353004,-19.357843,92.699585,20.46263,68.83755,-16.48972,65.19472,15.01323,55.798145,-8.7628,53.618996,12.773269,45.487083,-7.7579846,41.074554,7.044875,42.84566,-8.517818,33.039425,3.2749631,32.60456,-6.4780283,43.295677,5.800038,32.013554,-3.495919,35.273006,-0.05712173,35.27227,disco
../data/genres_original\disco\disco.00091.wav,30.00018140589569,0.41658926,0.09535009,0.17357677,0.010256322,2038.0233320076643,618778.772062437,2079.8453102333197,250400.33916502254,4205.2946794337295,2700867.6751344833,0.09160579200502707,0.0030485634060645984,0.002602399,0.014435099,0.0036747348,0.016034616,99.38401442307692,-116.882385,8458.225,98.47117,945.4079,-18.994413,822.15717,44.840286,182.68246,3.8026059,166.25345,28.490915,131.29749,-1.1055838,130.2165,14.694503,116.35645,-7.7551026,103.047,9.754843,121.86794,-10.107707,97.66674,6.374911,92.33367,-3.9110441,75.86403,7.904995,95.12092,-3.2170568,89.90858,0.13055529,70.91679,-7.8425565,79.645836,-1.7268642,86.73034,-2.4234636,83.60494,-0.7186084,118.46063,disco
../data/genres_original\disco\disco.00092.wav,30.00018140589569,0.37081537,0.08507491,0.10665764,0.0013793837,2457.2908366769266,435047.26058437844,2400.458463665014,124864.70516700286,5267.457810687355,1829192.946884818,0.11746997051430781,0.0024372274310091443,-0.0021815563,0.006518557,-0.0028790773,0.0030161992,117.45383522727273,-123.83839,2648.691,89.85542,638.02734,-1.8465985,595.3088,51.16645,204.41135,-16.249851,129.06444,28.27051,122.618774,-12.485133,82.6442,19.029924,72.64229,-13.273394,68.105064,18.4808,69.06868,-13.773316,55.519505,12.865,44.120354,-8.755854,69.63435,8.252399,66.33624,-8.232474,66.17384,5.514292,41.22435,-8.406771,57.5158,4.4743967,69.77845,0.31307536,81.56279,1.8271207,69.64956,disco
../data/genres_original\disco\disco.00093.wav,30.00018140589569,0.40822446,0.082298905,0.15328684,0.003629896,2460.976249719336,490339.8161713223,2302.7645721470553,116596.98820241926,5018.7851199971,1887710.7085403334,0.13702236803944315,0.003767086580930932,-3.0096291e-05,0.008991112,-3.6471192e-05,0.010256954,107.666015625,-86.06048,3443.1187,87.53962,719.90186,-20.164946,294.43207,53.994804,191.63533,-1.0499108,188.96179,19.554424,106.79179,-4.0692763,158.74295,21.03328,72.132385,-19.54656,126.19377,12.379771,128.56291,-22.007032,94.37142,9.582277,105.81382,-15.912197,131.74509,3.974922,84.71043,-13.915902,56.371773,2.3806329,75.63943,-7.735189,59.389717,3.4427562,48.845783,-4.146654,87.228714,5.921882,64.73723,disco
../data/genres_original\disco\disco.00094.wav,30.00018140589569,0.41709906,0.078453384,0.09929446,0.00092510704,2207.5083642922987,299323.8378967205,2353.468828901274,87776.60306671732,5074.241861223898,1186895.2444061225,0.09355627356438515,0.0012106153207804946,-2.4686593e-05,0.005287362,-0.000736901,0.0021696812,135.99917763157896,-130.04454,2044.0221,102.52376,557.98914,-4.4473805,121.98959,50.05028,114.249916,-15.527548,54.65558,32.12771,63.607357,-18.167599,70.163155,24.282225,49.84846,-11.898268,46.41318,13.758483,51.52105,-12.887311,35.704525,7.271593,38.27739,-9.363437,83.99738,4.6024423,42.17865,-9.572757,32.20594,4.2411375,40.679314,-4.685522,27.992622,-0.45100075,42.524475,-6.8749757,28.395592,4.7550745,45.51939,disco
../data/genres_original\disco\disco.00095.wav,30.00018140589569,0.46804446,0.08820558,0.09839544,0.0027929603,2487.3290420447815,571731.5003465943,2276.752800711623,173502.41010541478,5008.401552983613,2011374.816208568,0.11803151283352668,0.0044534786702562015,-5.0091916e-05,0.004408601,-0.00044237086,0.0043629236,123.046875,-159.87213,5258.577,81.97704,831.0582,-16.80941,661.812,52.474285,258.5076,-4.4832144,244.09222,22.819843,245.48666,-8.224292,129.40135,23.363256,114.89118,-5.5141973,105.21341,17.695278,120.43136,-15.364145,106.930855,10.800621,63.99495,-13.514515,70.218796,1.7336044,86.20669,-6.554976,88.166595,5.1028657,77.27772,0.33779407,115.32456,7.0105104,119.19803,-5.453151,96.72846,0.798843,80.40495,disco
../data/genres_original\disco\disco.00096.wav,30.00018140589569,0.4166197,0.08203712,0.09197087,0.0016747756,2481.7391882072347,369978.2662248812,2178.6360814569025,69568.26941552461,4956.558659458382,823531.0374569928,0.13436042331303172,0.0033782969619488555,-1.3341211e-06,0.0034590007,-9.751532e-06,0.0035252697,103.359375,-133.85442,2786.102,93.47158,590.6167,-24.21527,390.84216,61.422466,165.15382,-22.842375,123.36318,30.967571,165.11115,-14.948222,76.091644,20.224098,81.05355,-9.285205,80.7267,15.77714,62.623207,-8.730885,97.041336,11.959778,59.66028,-5.31978,71.55609,4.9884243,72.53359,-0.6628182,67.57688,3.7251098,65.3443,2.1031337,59.54667,5.42835,51.173126,3.0865352,68.41894,2.4573405,57.1788,disco
../data/genres_original\disco\disco.00097.wav,30.00018140589569,0.41497517,0.084046245,0.108068004,0.0022320272,2825.987251028338,315302.35742310574,2680.4123913874064,68137.62313171905,6233.179503969693,1006080.5859996454,0.12045063865525908,0.002284159146304114,-4.782429e-06,0.00539259,-0.00019867123,0.004707936,129.19921875,-116.93205,2781.12,75.749084,294.94302,-4.2215495,139.26874,37.290447,149.18181,-5.3265285,88.52556,31.37679,77.389885,-12.156291,61.144627,22.918865,77.73166,-11.431438,50.691475,14.620312,56.26554,-13.048337,55.111267,13.39182,63.715332,-13.217568,64.6673,8.250454,62.46486,-15.219112,75.80729,9.844795,36.47997,-6.203883,41.632313,8.005424,62.716217,-8.028849,39.64732,4.3834634,43.828125,disco
../data/genres_original\disco\disco.00098.wav,30.00018140589569,0.44101816,0.08248898,0.122635394,0.0015603682,2418.030526971729,353005.28754861024,2432.2940291263426,82714.38796330888,5386.464979698376,1413592.381011232,0.11256940919856923,0.0026906185623706805,-1.4727826e-06,0.0060076555,-6.0126767e-05,0.005126422,123.046875,-91.60158,1842.4957,99.44184,424.39355,-8.968849,268.01306,40.157185,205.14023,-18.011232,144.85481,22.539673,122.75149,-21.947449,116.82925,15.766949,94.16991,-25.639265,64.271835,17.65735,58.013245,-13.664313,53.252506,15.622417,72.182884,-15.459026,49.014877,4.5017815,44.623936,-10.141648,55.745922,0.458398,49.092056,-10.141388,40.081352,4.7843423,45.266926,-6.8877597,47.371387,-0.9881234,41.126026,disco
../data/genres_original\disco\disco.00099.wav,30.00018140589569,0.44101816,0.08248898,0.122635394,0.0015603682,2418.030526971729,353005.28754861024,2432.2940291263426,82714.38796330888,5386.464979698376,1413592.381011232,0.11256940919856923,0.0026906185623706805,-1.4727826e-06,0.0060076555,-6.0126767e-05,0.005126422,123.046875,-91.60158,1842.4957,99.44184,424.39355,-8.968849,268.01306,40.157185,205.14023,-18.011232,144.85481,22.539673,122.75149,-21.947449,116.82925,15.766949,94.16991,-25.639265,64.271835,17.65735,58.013245,-13.664313,53.252506,15.622417,72.182884,-15.459026,49.014877,4.5017815,44.623936,-10.141648,55.745922,0.458398,49.092056,-10.141388,40.081352,4.7843423,45.266926,-6.8877597,47.371387,-0.9881234,41.126026,disco
../data/genres_original\hiphop\hiphop.00000.wav,30.00018140589569,0.4607935,0.08519273,0.12520437,0.0024681136,2668.0004395576575,418577.87491272984,2351.252049555612,107832.0725798813,5475.470551315981,1564256.6394276158,0.147308750845901,0.00289120224100405,-0.01526407,0.004693573,-0.0024530364,0.008692362,117.45383522727273,-80.93423,4878.1924,84.780525,750.62506,-31.534628,548.8253,33.90174,407.25797,-19.836761,158.76445,23.553934,135.67868,-22.136858,93.60942,20.0265,96.799095,-16.76481,93.4932,19.219479,55.834465,-13.098828,75.08731,11.502166,52.45921,-10.718429,74.16828,10.579796,72.08784,-8.420744,64.90663,7.3195724,55.411167,-5.372349,69.4579,7.692515,62.213734,-5.5499215,63.38999,1.5127792,41.120728,hiphop
../data/genres_original\hiphop\hiphop.00001.wav,30.00018140589569,0.4572074,0.09007381,0.28538305,0.006884033,2808.925771808581,939300.5660955597,2441.416675729904,158224.14032782326,5528.454221650232,2076840.3554455752,0.09770647537219644,0.005135064025381089,1.1480639e-05,0.0609444,-0.00019287608,0.016484179,92.28515625,-81.23491,3658.2815,49.59364,915.0323,-14.54748,990.1282,57.964966,324.1308,6.819769,387.1742,27.149471,254.51474,-6.858138,183.71544,31.304558,147.1069,-10.085702,138.88669,20.306627,88.90108,-2.5411096,112.80902,12.749884,78.37953,3.9834008,103.24205,13.237081,74.76744,-2.3675618,75.466644,12.267019,66.52914,-7.0323944,67.63062,4.744981,58.36249,1.869817,57.140873,0.028270748,67.587,hiphop
../data/genres_original\hiphop\hiphop.00002.wav,30.00018140589569,0.40424496,0.09223005,0.09347894,0.0011247408,1490.683575771141,633571.6974267545,1910.4906288587938,233566.16610071092,3095.0940196309457,3407199.4334651213,0.05871157192575406,0.0024811409677019387,-0.000951561,0.00371606,-0.0018315681,0.0032532145,99.38401442307692,-202.88803,4657.7275,132.37215,1036.3481,12.0172825,805.331,43.746815,317.36142,-10.215273,344.28967,17.12158,208.75688,-13.547271,178.8781,15.044368,127.9041,-16.248148,137.12375,9.423361,112.94323,-11.636703,132.07475,7.048088,78.88022,-4.321259,99.26022,0.82388306,91.07234,-5.606884,69.534805,1.2609922,54.927574,-6.9671044,61.7151,0.39286572,41.18751,-2.4253883,41.67059,-2.932968,38.800964,hiphop
../data/genres_original\hiphop\hiphop.00003.wav,30.00018140589569,0.46724442,0.09183839,0.26632264,0.013483677,2492.954722767297,495227.09031775786,2330.174362999248,194831.47558511284,5125.735027552204,1810545.2103917538,0.10350127489365817,0.002283423218579105,-1.5669728e-05,0.028895589,-0.00046203684,0.032884534,92.28515625,-40.30154,4952.789,80.84724,750.14526,-25.67689,1259.1753,38.443054,291.84286,-11.0728245,278.7092,24.899412,309.96506,-7.373214,270.60342,26.759275,187.6433,-5.30603,174.1464,16.782677,108.06337,-3.5075712,89.51739,8.458928,75.21646,-5.6017284,71.80681,12.050404,68.21594,-1.8917375,73.524086,10.464018,102.3559,0.64275295,60.65561,0.2624519,62.015553,-5.0987406,57.279457,-4.019602,57.161736,hiphop
../data/genres_original\hiphop\hiphop.00004.wav,30.00018140589569,0.44934258,0.09351081,0.20046541,0.015383314,2372.6884690482993,1071439.7000370277,2359.40948237905,367182.5049194382,5060.011295044229,4343756.975133718,0.0998514386359242,0.00612396932562926,-1.8378298e-05,0.031817034,-0.00034696696,0.011934392,95.703125,-140.16278,12399.764,71.62643,1066.5519,-3.7887423,1506.2158,38.988525,458.57278,4.189599,416.59183,31.528362,306.67758,-3.9393039,278.82562,19.742453,155.56175,-3.7496216,186.60095,16.006994,189.94212,-3.1765268,112.03351,11.833971,90.15264,-1.247125,110.40424,5.767767,112.04255,1.2916698,79.74876,1.6718788,71.925514,-0.83026874,60.75621,1.6229783,65.3077,-4.0859265,59.223034,1.1263292,81.73278,hiphop
../data/genres_original\hiphop\hiphop.00005.wav,30.00018140589569,0.49074358,0.08139969,0.26158613,0.005393871,2709.1715224983186,248052.85245198218,2510.848005701867,48496.91709918176,5794.946345707656,492935.5606001071,0.12458309164733179,0.0026125497393062083,-0.00028448596,0.032474708,-0.0028988451,0.018902518,143.5546875,-11.706974,1349.4053,81.97666,385.41327,-8.50863,238.55418,52.77378,232.21767,-14.69211,153.85742,31.962574,105.865746,-19.680723,115.2804,22.857765,88.28687,-14.704154,61.61095,14.509825,81.16675,-10.078542,76.66608,14.002207,66.491936,-8.07207,52.026054,7.4281483,43.40441,-5.495323,39.33917,12.837337,43.341072,-3.6954393,41.852432,6.2187123,45.05084,-2.5849419,38.22114,0.10216538,41.19546,hiphop
../data/genres_original\hiphop\hiphop.00006.wav,30.00018140589569,0.46427453,0.08911075,0.27054507,0.016059298,2858.1926146109095,965720.9131565463,2639.930294665964,163443.38528694183,6048.0988752537705,2252824.2225695704,0.12817024059841453,0.00934216763750142,2.9059966e-05,0.035942815,-0.00057362154,0.026640235,99.38401442307692,-59.565926,6875.6304,63.92967,1022.021,3.4871747,754.5967,45.23575,432.80676,-1.1528622,391.82724,28.24374,225.10146,-13.17086,211.75526,23.59147,155.13826,-6.623231,148.09875,16.47062,118.80795,-7.2728996,102.87432,14.477062,108.33264,-5.8007746,97.77084,8.173893,67.947655,-6.858704,70.307,6.7351756,49.281204,-4.4826007,64.75156,0.95316154,53.573387,-7.1244917,68.96228,-1.2569647,45.489243,hiphop
../data/genres_original\hiphop\hiphop.00007.wav,30.00018140589569,0.4326594,0.08856896,0.2638739,0.009449092,2047.1754195666026,497640.6506908019,2269.448830898864,209580.84555410582,4553.073396262326,2445387.853114939,0.07863669458139985,0.0025502613925913243,4.664398e-07,0.031734616,-0.00050603016,0.024169408,123.046875,-58.496304,3683.1013,103.04962,634.43646,-7.211679,727.5376,44.861683,418.69495,-8.600805,286.60406,12.351103,180.5495,-13.741838,207.0623,19.971472,127.030235,-13.119663,153.67851,17.136522,95.90556,-3.9439182,106.01159,15.57406,85.93494,-0.4531827,70.86049,6.926793,48.162136,-6.0321846,52.3193,5.6364055,50.472763,-3.1755676,67.41338,1.8142024,38.458504,-2.5621526,31.227402,0.11353245,42.271637,hiphop
../data/genres_original\hiphop\hiphop.00008.wav,30.013333333333332,0.45361164,0.08803048,0.14181587,0.007851999,3070.837758466109,894102.0200657616,2349.664526925648,104125.52280904674,5754.494566596578,1577988.7810189144,0.17704972387374324,0.010164961345407189,0.00037009505,0.0151873445,0.0005479647,0.0071633337,172.265625,-111.1565,6996.4146,55.170082,1338.6516,-18.427658,1237.7946,47.191257,654.3734,-24.79131,556.88324,22.537811,333.20453,-21.141804,336.73007,12.539442,176.13158,-15.870398,158.86855,16.290924,113.05188,-12.56634,112.118355,9.6244955,89.245865,-12.129929,83.77958,4.8603306,97.85745,-2.2085433,85.05463,6.8882775,105.349915,0.4771722,154.50282,12.992372,135.69096,5.9447727,141.39914,5.44095,146.7208,hiphop
../data/genres_original\hiphop\hiphop.00009.wav,30.013333333333332,0.56058866,0.07546252,0.21565284,0.009976246,2200.1104645288874,982016.1991363695,2285.5671614469156,256347.38962660223,4792.170223227233,3396934.119116077,0.09830917983855375,0.007401237535857475,-0.0009943198,0.025955142,-0.0044848975,0.01455948,103.359375,-94.94585,5016.4004,94.2148,1622.3636,-2.5425854,660.18304,49.543236,290.77194,-6.608906,229.05948,33.220383,169.22412,-7.631567,189.75616,20.948034,95.26172,-8.870919,115.30534,16.786116,98.70072,-5.2582693,101.38949,10.763062,71.093315,-3.474365,58.390118,7.295585,58.120144,-3.4523704,60.670944,3.8399713,58.55381,-3.252921,39.51478,1.7923428,54.400642,0.07654597,70.78916,3.9815254,100.02929,hiphop
../data/genres_original\hiphop\hiphop.00010.wav,30.013333333333332,0.4272534,0.08706912,0.17160548,0.005875792,2284.341189135125,241150.05296503,2116.5943117834136,42514.01556520959,4663.012638667344,657222.0886126993,0.12542634921210363,0.0024029117354776113,-1.0794378e-05,0.0098608555,-0.00066870055,0.0139584895,95.703125,-67.46242,1307.7848,94.84827,457.97244,-38.84963,284.91696,37.633415,194.60878,-12.246916,155.31615,36.890293,97.94893,-12.640728,107.09375,18.295763,75.59801,-8.845362,76.176544,17.97754,64.500786,-7.2741294,60.73122,9.713927,54.42062,-8.736391,49.176426,4.5039,50.867413,-7.5942483,33.091103,0.21276525,41.04544,-4.881601,63.542706,4.8451633,90.559944,-1.9947603,87.99532,-0.7381978,77.9022,hiphop
../data/genres_original\hiphop\hiphop.00011.wav,30.013333333333332,0.44404677,0.08521116,0.20370935,0.0066062678,2095.4936844516546,430350.33754790336,2241.0014685556775,110809.27482028118,4581.942543684745,1717747.1036535944,0.09415142534319412,0.003422177139843083,-3.734744e-05,0.020214075,-0.0011351968,0.012435835,135.99917763157896,-74.21385,2634.6091,104.603294,672.71356,-8.389851,544.2646,49.65144,280.77914,-9.374009,164.55537,21.451525,137.84421,-16.336187,144.37321,18.77991,104.23649,-13.071929,80.86254,18.470472,67.09097,-14.949953,63.95687,6.8847446,61.13777,-15.329198,50.568577,4.7792454,62.848186,-11.10233,52.785793,4.7398634,76.971146,-2.8093808,101.67607,6.800127,107.98508,-5.8098483,103.88382,-3.7738276,92.307724,hiphop
../data/genres_original\hiphop\hiphop.00012.wav,30.013333333333332,0.3587992,0.09056835,0.19884692,0.0041756053,1976.8724759558752,215752.68690248174,2110.123008273574,86503.4583923154,4277.396769866589,1062264.801008373,0.08725355580529776,0.0011226358179928003,-3.202298e-05,0.01869862,-0.0015225434,0.01034122,99.38401442307692,-67.06469,1958.5023,112.4042,319.12936,-23.642937,296.94708,44.273914,166.43596,-18.864435,131.41237,23.873178,98.03824,-13.402471,156.41232,20.146372,83.44675,-10.64462,70.797806,20.617966,66.444824,-7.5052667,89.329414,14.423792,74.27125,-9.388905,84.69673,11.289869,60.62874,-8.865541,88.22934,7.08106,118.34393,0.44676343,116.67926,9.378616,113.185104,-0.89291155,111.30579,-0.57676893,105.72392,hiphop
../data/genres_original\hiphop\hiphop.00013.wav,30.013333333333332,0.34033298,0.096027516,0.13663132,0.001052589,1798.6768468891007,484718.2101878629,1688.0838761796347,455574.30317732925,3626.8209152044665,2883950.4962601666,0.09662455288089714,0.0014095017849721952,-0.00015006308,0.010067521,-0.00014527436,0.0040595755,103.359375,-129.32367,4846.383,141.7129,2749.2483,-42.47719,1057.4712,34.013855,614.5891,-6.9758534,436.13882,8.702187,510.87253,-11.367335,174.78392,15.941672,217.37471,-9.015237,90.5671,6.635536,83.99957,-8.340363,139.4878,7.5527344,100.14706,-5.4726863,113.589005,5.8691454,86.61242,-3.1564074,81.357796,-1.6924474,37.736317,-8.804316,55.69712,-4.851142,64.96212,-9.280404,38.356125,2.1282105,56.77645,hiphop
../data/genres_original\hiphop\hiphop.00014.wav,30.013333333333332,0.48979455,0.07331044,0.1851305,0.0037534852,2436.5700963303734,265923.0689633266,2117.3243435959766,96190.57853774668,4774.86705381743,888685.414130711,0.1338294693783836,0.0020391585462512475,6.068764e-05,0.01516838,0.00073742465,0.009385839,135.99917763157896,-51.30058,3248.361,91.1179,693.6794,-33.764687,546.1388,69.930504,251.97604,-12.937068,199.17201,23.175821,127.566,-13.755632,158.76784,23.7831,71.7463,-14.731517,70.853775,10.696287,74.725555,-13.472493,52.827938,6.080384,51.853706,-14.718082,44.23103,1.6842011,50.054245,-7.244112,45.5327,3.9613552,48.594997,-2.6555943,65.89151,7.552985,87.406944,-0.13239096,63.75453,-0.7225546,43.71344,hiphop
../data/genres_original\hiphop\hiphop.00015.wav,30.013333333333332,0.42384538,0.08250683,0.14012909,0.004069048,2397.144331633838,286465.05187175935,2346.275923200654,63605.287665072676,5283.620203288138,953409.3707550886,0.11600965837683681,0.002519392780422265,-2.473074e-05,0.0073882337,-0.0008251397,0.009307334,99.38401442307692,-81.904236,2106.22,94.720695,427.31454,-16.211037,264.41455,40.537342,172.03972,-12.241579,121.42703,28.193031,131.4044,-20.108301,74.68664,18.112103,60.194515,-14.630498,45.98412,14.179908,80.220665,-7.2731595,85.9909,13.656333,47.55096,-8.495124,51.813637,7.899787,58.42236,-4.828517,53.422363,5.1057014,44.218304,-5.877637,50.90832,2.075965,50.781322,-5.662679,54.753372,-1.3687441,49.979008,hiphop
../data/genres_original\hiphop\hiphop.00016.wav,30.013333333333332,0.4674128,0.09102124,0.20773114,0.01121178,2432.633895056764,603223.4539138582,2247.3131091664304,109938.66254847721,4919.146176225348,1494158.5389750695,0.11039989970030936,0.0055640662682107985,-3.638833e-06,0.027664661,-0.00040005075,0.014573248,99.38401442307692,-88.141426,4404.5913,77.38236,674.83484,-19.072306,577.311,51.598656,331.08023,-11.7594,217.43121,22.234468,209.3817,-4.727125,213.48964,20.125822,132.40285,-8.3214035,121.058365,14.612495,96.44405,-3.8051765,99.671585,8.59063,90.90521,-11.454931,89.95223,2.1611478,70.20937,-12.679551,94.98076,0.3943125,96.94758,0.97560227,124.520676,10.530947,138.58263,7.629914,128.44202,4.3913555,131.93866,hiphop
../data/genres_original\hiphop\hiphop.00017.wav,30.013333333333332,0.4811308,0.08478305,0.19137202,0.005093906,2145.045444983045,233909.03437181757,2358.7536603738904,81618.13749668261,4956.067376015081,981468.4847523917,0.08037456798627224,0.0017959915595080127,-4.0933938e-07,0.012624417,-0.00050335727,0.015402006,99.38401442307692,-76.79857,2421.9204,98.390625,350.26962,-5.0479903,456.09753,49.339622,165.86176,-10.298393,148.67607,33.28461,120.90876,-9.9737,96.62899,17.609251,52.129623,-12.237133,51.732265,18.658957,62.540283,-10.978353,56.14915,11.509188,50.132282,-10.487104,50.023357,6.2597446,55.686745,-6.9740686,43.441673,2.4984548,45.193443,-4.8956013,43.255928,5.457154,50.457508,-1.8284396,64.158905,0.6430392,53.564487,hiphop
../data/genres_original\hiphop\hiphop.00018.wav,30.013333333333332,0.46168423,0.0968019,0.16548869,0.0071475375,2677.2014312905194,1002887.2706733005,2337.2949947868146,102798.12508203292,5366.388973227233,1776668.0123678283,0.14572457463263727,0.01062507865136506,-1.5216045e-05,0.008301103,-0.00015891004,0.014291995,143.5546875,-113.53241,4874.289,68.488365,1635.1357,-15.747566,729.182,56.377026,582.918,-8.181871,376.9995,27.015606,291.52374,-12.3755245,222.78891,20.661098,132.542,-12.6683,136.90187,15.433944,112.05996,-10.997763,112.27837,14.044764,98.8173,-12.50229,102.72846,7.403809,79.5263,-13.326708,80.1144,-0.24176924,70.2668,-12.049074,81.636925,3.820072,86.13626,-2.6744127,95.33511,5.6393175,138.03485,hiphop
