filename,length,chroma_stft_mean,chroma_stft_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,rolloff_mean,rolloff_var,zero_crossing_rate_mean,zero_crossing_rate_var,harmony_mean,harmony_var,perceptr_mean,perceptr_var,tempo,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,genre
../data/genres_original\disco\disco.00002.wav,30.013333333333332,0.41199338,0.08441042,0.1612736,0.0021883023,3592.2181145867817,497914.30437286047,3398.4114032727275,70119.77090875072,8074.817942466648,836197.0697297794,0.153338438950116,0.004513532217048151,-1.9350887e-06,0.015177131,-1.0191231e-05,0.0050296346,112.34714673913044,-53.1693,1363.221,57.173717,265.4359,21.160826,239.43881,11.3052635,263.15164,18.118341,124.25771,1.6628118,95.57944,0.3451027,79.412125,2.3239794,50.6825,-5.1052694,85.4995,2.747911,53.005234,3.1522436,58.110657,-5.5144777,51.55604,-3.1615028,49.269432,-0.5241285,32.727787,-2.6467953,36.851013,-1.988998,25.176268,-1.2340914,26.994484,-3.3621638,35.83488,-3.7318506,61.150375,-1.4488603,51.816772,disco
../data/genres_original\disco\disco.00003.wav,30.301133786848073,0.4951672,0.07695984,0.19629128,0.0020812768,3045.783197240785,784689.7241484909,2720.412267311668,139471.46210734296,6206.430158943966,1968716.6747312627,0.1495607339559387,0.0047238302869921775,-0.00025689206,0.020696566,-0.0012026816,0.008359922,129.19921875,-44.433094,3158.4746,52.32051,716.8035,3.242855,649.3524,43.93931,190.60367,12.584174,126.9591,24.506044,141.73065,4.9235034,55.482346,15.30651,48.883457,2.041092,37.46787,10.386366,54.01135,-1.4623228,41.267773,8.834608,33.16358,0.4166824,36.372593,4.6652493,36.43591,-1.8346964,33.860573,2.9817386,35.361977,-2.0356004,32.20989,-3.349819,43.769905,-4.1517015,47.2712,-0.35668173,53.504047,disco
../data/genres_original\disco\disco.00004.wav,30.013333333333332,0.38212395,0.08890828,0.11454933,0.003202934,3328.4809117165955,640722.6470214752,3111.6719473592766,133846.36859193663,7195.770306155742,1935982.047889786,0.16901441959106728,0.005119949390194529,-1.3925976e-06,0.004902675,-6.9906105e-06,0.00799168,123.046875,-83.55509,2144.5957,64.49134,405.74182,5.6444163,383.59506,2.70193,191.07558,0.78633994,167.37979,6.165176,92.54009,1.8841151,75.52765,1.9749736,65.206276,-1.8108131,78.26842,1.8658113,69.18771,2.4624798,67.694595,-0.22272582,44.80241,2.9572232,45.83983,-3.381376,42.327618,-0.8703699,44.982254,0.04218948,43.097034,-1.5689081,56.43263,0.5630036,48.37765,0.30448675,57.798058,-2.779204,47.750435,disco
../data/genres_original\disco\disco.00005.wav,30.291156462585032,0.44803378,0.08174124,0.20679496,0.0028870977,2722.8382056047735,432405.26426642836,2569.440633678847,88608.98822725029,5472.246935614224,1674089.5136308162,0.1446281579262452,0.003816777371252153,-0.00010856165,0.021280916,-0.0013083952,0.01075043,107.666015625,-24.816133,1547.387,73.69842,575.51044,-11.7444935,297.64508,28.304634,209.91534,6.2917438,124.06496,2.1907132,109.363785,8.419229,107.82646,12.195894,74.31274,-4.0575852,67.549866,13.498219,53.906116,1.8683927,40.21972,-0.9259459,57.104286,0.5338902,36.219994,2.4650357,45.155117,-3.813913,38.149487,-0.92006284,42.41701,-0.9959542,67.10714,-3.4695203,78.10393,-0.96042603,66.49503,0.0076328088,90.52894,disco
../data/genres_original\disco\disco.00006.wav,30.00798185941043,0.47404167,0.07753221,0.19189338,0.0021157393,2848.395241985928,148628.5388527547,2490.6398551435586,79177.36947612173,5506.662886546549,831315.6352638501,0.16364521401295437,0.0013395603488824531,-0.00034075818,0.01693425,-0.0014744935,0.010424563,123.046875,-14.574817,955.94855,65.19933,292.40375,-19.888517,338.13284,31.502684,227.9855,-4.814699,139.45724,11.865562,84.122955,9.996404,123.5236,5.9602337,68.62094,-3.8007708,61.87563,9.38057,72.25582,-4.387615,62.336746,3.3392262,62.512543,-4.445434,48.178932,-1.2698743,35.135254,-0.8342526,41.67599,-2.1974072,35.422997,-4.739514,38.4064,-2.6204548,45.361065,-7.4701676,52.608868,0.23054619,43.67747,disco
../data/genres_original\disco\disco.00007.wav,30.013333333333332,0.43158323,0.082816646,0.15957549,0.00489796,3099.082005849926,544886.088134465,2728.23313756183,129195.8682281967,6098.201459632395,1707666.9628044215,0.1402915488447409,0.002857352444903581,-4.004799e-06,0.009582244,-1.7299046e-05,0.011925141,129.19921875,-53.432594,1761.1354,56.165604,780.1305,-6.337501,326.6614,31.602524,318.096,4.648096,131.5939,16.339651,105.71887,4.1082096,86.47983,1.8778182,88.79143,-0.3853499,57.92631,2.4980185,48.748672,-0.54528886,58.843594,0.96003777,49.27262,0.49098662,41.558548,-0.17423527,41.95943,-1.8158445,43.26554,-2.527268,48.4445,0.82284206,56.21375,-0.33732003,49.81456,0.5601939,62.46478,2.7661414,64.36508,disco
../data/genres_original\disco\disco.00008.wav,30.161451247165534,0.45429057,0.08680473,0.19048811,0.0056288005,2801.719944106093,308724.0134859118,2423.6424425279492,98312.63632248367,5445.952622059036,1173359.150754603,0.1643124669216705,0.0031361834217439413,-0.0003186028,0.010446005,-0.0010874802,0.0207577,123.046875,-32.569878,1611.0776,65.03629,414.32184,-26.761168,382.73618,30.300564,215.40613,5.697337,163.54128,11.660783,124.30754,-2.227687,137.8165,10.421782,80.80213,-2.373412,95.78255,5.365474,74.63126,-3.8786147,98.23391,-0.86318004,58.50045,-0.2106435,67.5853,3.4743688,55.414165,-3.0502954,60.379765,0.35862797,75.1405,-0.93389267,64.9433,1.1889795,66.16892,0.026238304,76.6177,2.9308534,82.42348,disco
../data/genres_original\disco\disco.00009.wav,30.013333333333332,0.44217622,0.07864465,0.11894341,0.0018823593,3016.9654959671584,566737.4001603435,2623.440908104261,170346.26266952822,5955.0381335194315,1962950.4063117476,0.1706677028953983,0.004729189484657598,-1.8843039e-06,0.0054010074,-6.422412e-06,0.005731599,129.19921875,-68.92688,4135.0103,63.117622,621.59814,-15.855327,537.392,28.002327,155.77654,8.173502,152.01813,7.323385,73.46176,-4.9316792,63.151363,9.490028,40.30184,-0.974049,50.51398,-1.5963366,56.96315,-6.1843934,55.248833,-3.9365966,49.922173,-1.1669567,46.992844,-6.5405774,39.59626,-6.1709123,43.397892,-5.039419,30.141039,-4.40163,42.480446,-5.3795085,40.41929,-1.6691306,42.93424,-0.8976508,46.878258,disco
../data/genres_original\disco\disco.00010.wav,30.011791383219954,0.4376821,0.08763062,0.23285724,0.0030270594,2877.4074655436298,337597.7156032546,2624.016008247831,76427.79735150078,5865.166570747535,1124591.5868119367,0.15030263619006187,0.003540322106315608,-0.00024802596,0.027399732,-0.0011982011,0.012763911,107.666015625,-6.7652006,1171.9932,61.12942,382.41293,-16.672161,295.634,27.438726,128.02545,7.734437,152.82727,16.013573,95.83752,4.646263,104.67097,11.44598,71.00969,0.34369335,61.884705,9.835787,58.09132,3.1894264,49.262657,5.0318027,65.407585,-1.8564004,50.871334,1.4831405,43.43284,0.94239396,59.7729,-0.43738028,59.95988,-0.7305347,72.65258,4.4428086,64.670265,-1.8508502,60.215717,-0.60732144,69.436005,disco
../data/genres_original\disco\disco.00011.wav,30.013333333333332,0.3735347,0.092357114,0.18884107,0.0020680784,3132.9752097469195,627657.474256593,3008.0152396758117,110496.18415019434,6864.145655089907,1442901.0430344078,0.1309711547757154,0.005435385677894827,-5.8035484e-06,0.021336552,-1.0736824e-05,0.0070440737,95.703125,-41.31514,1510.3329,62.78868,518.262,7.3239293,356.15213,12.122528,173.97812,6.358506,106.87471,9.252998,135.05794,3.064216,123.59462,13.849786,75.37185,0.1527455,71.64367,8.056879,60.45745,-2.6997385,70.42005,-7.2205544,61.05972,-3.241377,43.290276,-1.9207122,47.598778,0.5214888,41.81111,-3.184866,44.902103,-5.5446587,48.49832,-9.163444,36.874886,-10.666911,47.801147,-5.977336,55.875664,disco
../data/genres_original\disco\disco.00012.wav,30.091609977324264,0.42836955,0.09106811,0.1755619,0.003678601,2737.358914673473,488208.4145952346,2613.804056295593,129213.77097682354,5710.012308756511,1875048.5968649285,0.1314991138599537,0.0038752190319026607,-0.00040031882,0.014173842,-0.0010047739,0.010668462,112.34714673913044,-57.955585,2364.3455,68.42821,672.1772,-15.226618,378.34787,23.4141,232.63922,14.886023,133.78354,13.217155,151.30069,2.1807864,89.23729,12.793449,76.462105,0.04898043,95.31709,12.763609,64.659424,0.0070236465,72.038155,3.38002,56.335056,0.8436664,54.035366,1.0487714,52.18961,0.55684376,43.437912,2.9899886,79.11106,2.9046798,77.96233,4.023066,88.38397,0.5231694,61.120323,1.9532893,66.48472,disco
../data/genres_original\disco\disco.00013.wav,30.013333333333332,0.42159122,0.08195514,0.17077066,0.00237862,3391.3650850232443,591460.2560036335,3108.933195274144,87532.09127222265,7203.947261093387,1351700.885433905,0.1595289992991106,0.004842912194481354,-1.999525e-06,0.012004421,-6.2631257e-06,0.008502295,89.10290948275862,-40.076855,2631.4153,56.219803,405.68344,23.692863,307.2283,31.93953,209.62834,2.4548008,113.49828,2.5702763,112.71333,-2.4864347,120.01211,3.100756,55.73001,1.8817091,96.873726,3.3470373,65.3975,-0.0018148164,44.97507,-1.5163457,52.17361,-2.451519,41.425903,-5.074228,42.824886,-3.6787608,35.774277,-7.854277,35.141567,-3.047457,55.47018,-2.7854023,45.401146,-7.4963384,69.91519,-3.6242175,67.09365,disco
../data/genres_original\disco\disco.00014.wav,29.992925170068027,0.43621334,0.07605368,0.17372327,0.0011844246,3087.483970853388,286278.54208355705,2812.6634814898784,58359.12987511035,6530.043847051567,959858.5175319624,0.156306688999613,0.0027040532102413813,-0.00024939468,0.016447019,-0.0014752456,0.0064193564,103.359375,-23.927662,1055.9014,61.220757,369.85834,-0.9586991,173.44183,25.331013,115.628555,0.39423466,69.57295,6.0302544,82.4707,2.4890816,55.976418,6.189192,38.28482,-0.32926697,59.696396,9.696876,68.19608,-5.5078354,45.319386,1.0618181,38.935574,-2.4369648,48.519077,-0.56662005,37.81234,-1.5567181,38.88419,-0.8967289,32.34904,-6.7337766,32.520863,-3.7109935,38.149235,-4.4605083,36.896187,-0.77398497,47.536694,disco
../data/genres_original\disco\disco.00015.wav,30.013333333333332,0.41476554,0.079503186,0.21586056,0.0021155062,2362.4116318966007,691581.9743234018,2806.8455038185907,318452.9286109711,5439.756743039443,5152313.550998324,0.09022704889307812,0.0015579848774301814,5.482697e-06,0.028979493,-1.1266712e-05,0.00641757,123.046875,-46.762787,2520.6243,103.70078,887.957,22.12663,399.09946,9.223701,184.8622,2.2584796,145.11829,-4.7948833,114.144165,4.798995,141.78236,0.9515379,56.52429,-9.411774,58.608658,-1.0667286,87.43267,-0.8673272,59.869114,-5.279599,49.84357,-1.7630391,59.773094,-3.6539245,44.58264,-4.3117714,39.539413,-0.07942038,35.87297,-2.496778,43.63491,0.5401669,32.74377,2.518765,37.592663,-3.5475986,46.875416,disco
../data/genres_original\disco\disco.00016.wav,30.291156462585032,0.4351562,0.08289199,0.20567748,0.0019405084,2520.434661747475,520994.88635973976,2562.6587965455155,182521.76057589127,5334.772696659483,2436466.907015482,0.11424808429118774,0.0022360519398203914,-0.00010268869,0.021336697,-0.0013559419,0.010155557,123.046875,-35.856197,1880.9912,83.80528,742.22107,-2.9019706,316.90753,32.213963,166.76242,9.144426,77.6181,4.18242,97.95483,0.13708664,88.40013,11.094396,60.44375,-2.8947356,59.640743,7.9954515,49.9854,0.62894285,66.62347,3.6732092,45.100655,3.7831783,61.419456,4.055763,41.66846,-3.2874453,52.28753,0.10280418,68.85344,-3.838645,56.057476,-0.4993342,57.023438,-3.4209988,56.875645,-0.7642351,64.062485,disco
../data/genres_original\disco\disco.00017.wav,30.013333333333332,0.4045441,0.07937988,0.116038404,0.0034955484,2564.2888412274115,886708.6744763481,2669.9240408934897,294434.7110877023,5388.221942521027,3829394.3132928126,0.12072102486948956,0.004197172587979345,3.1653892e-07,0.0038079212,-7.4978634e-06,0.0091895955,123.046875,-98.18701,3438.413,92.406166,860.5406,2.659,430.95834,19.365164,283.37952,3.5725617,190.30254,-1.7528336,140.2193,-1.7048805,73.68694,-3.1811247,74.50526,-9.103381,77.63401,-4.0845356,53.94294,-5.1873956,65.092354,-5.4817677,52.558674,-4.2330327,46.636578,-3.7672806,35.086845,-1.7109785,34.19371,-5.5838566,43.263058,-4.69225,29.96636,-2.7134736,38.895977,-1.8473064,59.235847,-3.0993197,29.961393,disco
../data/genres_original\disco\disco.00018.wav,30.013333333333332,0.37013212,0.0882319,0.1387322,0.002273903,3043.1123946763596,454390.86748115,3000.57859278733,110964.65895943949,6837.516427095417,1586752.2945051023,0.14358338771268367,0.002749819864874428,-4.0428486e-06,0.008461881,-2.2288288e-05,0.006421671,123.046875,-73.086945,3786.9475,71.74661,516.0707,12.055069,556.1361,1.4190236,446.94302,4.5368185,233.13535,10.854836,202.601,3.8677087,172.71974,0.938452,116.11533,-5.9773855,135.85841,9.039347,90.11887,-2.3677552,92.020966,3.5528107,70.56848,-0.14295734,79.71951,3.1307847,71.76109,-0.058583673,70.53971,0.38367388,82.913574,1.0944022,69.42567,1.5095392,78.68715,2.297017,91.65582,1.9301828,98.4237,disco
../data/genres_original\disco\disco.00019.wav,30.013333333333332,0.44504824,0.082164705,0.1469729,0.0032042926,2117.6008935704253,923743.6173557586,2143.8668308789474,558116.7420458641,4198.641535854118,4725723.507781835,0.10365534971964424,0.002789953214514918,-2.3907246e-06,0.010168369,-2.7365145e-06,0.0069729984,117.45383522727273,-95.04604,8574.452,109.33905,1636.1671,-30.173485,858.1228,16.371214,254.22563,20.041512,303.50888,11.963911,68.02074,3.490323,109.249176,6.1774545,46.68778,5.2048135,33.53993,8.618461,36.806965,0.3315828,33.848213,0.38170958,36.61236,0.5376681,36.6298,-1.79749,33.200447,0.9790291,29.262241,-0.05615971,31.763256,-3.6710413,34.610764,-2.144687,30.069262,-3.6547704,34.26304,-4.406935,32.852936,disco
../data/genres_original\disco\disco.00020.wav,30.013333333333332,0.3425582,0.08728533,0.12454408,0.00083873054,2116.937132007475,515049.2073128135,2114.1336867953573,193306.533421357,4349.140806264501,1977684.7699858695,0.10326298760150812,0.002213899397512356,-2.1126787e-07,0.008587385,-6.0349125e-06,0.0035042407,161.4990234375,-104.13797,3023.8416,105.871155,1422.7354,-14.32759,438.85745,36.710423,233.98633,-10.330668,199.60616,16.791773,87.53102,-6.818429,76.497185,8.1312,74.49141,-4.46437,66.6333,0.98136365,78.868416,-10.006948,77.83382,0.37547308,63.905476,-1.7045553,56.229633,2.9751778,55.754253,-0.8930395,48.251102,-3.060968,39.748863,-4.453873,50.100574,-6.516971,48.233356,-8.449899,67.86312,-2.775298,63.797466,disco
../data/genres_original\disco\disco.00021.wav,30.013333333333332,0.40129316,0.08790661,0.111359596,0.002028211,3248.710113626103,683320.282136659,3305.0654052212344,222918.85457365267,7422.743256960557,2751244.0795273283,0.12404534029389018,0.0020228906275775262,-4.4127487e-06,0.0056989193,-9.224183e-06,0.004484989,107.666015625,-115.077194,2541.7703,70.42093,481.99564,31.231396,818.41046,11.171844,250.29814,13.070835,125.84085,3.878579,114.888824,1.8067201,51.625313,4.9745398,77.66834,-1.0353943,78.16512,3.9286354,53.353226,-1.2870673,82.09336,-0.68899393,58.71277,-1.0698988,40.647537,-0.13318473,34.39313,-2.1568525,55.343792,-2.3228714,46.881023,-6.3843455,59.75332,-5.307529,72.20223,-4.9935174,40.906506,-3.8497207,46.080883,disco
../data/genres_original\hiphop\hiphop.00000.wav,30.00018140589569,0.4607935,0.08519273,0.12520437,0.0024681136,2668.0004395576575,418577.87491272984,2351.252049555612,107832.0725798813,5475.470551315981,1564256.6394276158,0.147308750845901,0.00289120224100405,-0.01526407,0.004693573,-0.0024530364,0.008692362,117.45383522727273,-80.93423,4878.1924,84.780525,750.62506,-31.534628,548.8253,33.90174,407.25797,-19.836761,158.76445,23.553934,135.67868,-22.136858,93.60942,20.0265,96.799095,-16.76481,93.4932,19.219479,55.834465,-13.098828,75.08731,11.502166,52.45921,-10.718429,74.16828,10.579796,72.08784,-8.420744,64.90663,7.3195724,55.411167,-5.372349,69.4579,7.692515,62.213734,-5.5499215,63.38999,1.5127792,41.120728,hiphop
../data/genres_original\hiphop\hiphop.00001.wav,30.00018140589569,0.4572074,0.09007381,0.28538305,0.006884033,2808.925771808581,939300.5660955597,2441.416675729904,158224.14032782326,5528.454221650232,2076840.3554455752,0.09770647537219644,0.005135064025381089,1.1480639e-05,0.0609444,-0.00019287608,0.016484179,92.28515625,-81.23491,3658.2815,49.59364,915.0323,-14.54748,990.1282,57.964966,324.1308,6.819769,387.1742,27.149471,254.51474,-6.858138,183.71544,31.304558,147.1069,-10.085702,138.88669,20.306627,88.90108,-2.5411096,112.80902,12.749884,78.37953,3.9834008,103.24205,13.237081,74.76744,-2.3675618,75.466644,12.267019,66.52914,-7.0323944,67.63062,4.744981,58.36249,1.869817,57.140873,0.028270748,67.587,hiphop
../data/genres_original\hiphop\hiphop.00002.wav,30.00018140589569,0.40424496,0.09223005,0.09347894,0.0011247408,1490.683575771141,633571.6974267545,1910.4906288587938,233566.16610071092,3095.0940196309457,3407199.4334651213,0.05871157192575406,0.0024811409677019387,-0.000951561,0.00371606,-0.0018315681,0.0032532145,99.38401442307692,-202.88803,4657.7275,132.37215,1036.3481,12.0172825,805.331,43.746815,317.36142,-10.215273,344.28967,17.12158,208.75688,-13.547271,178.8781,15.044368,127.9041,-16.248148,137.12375,9.423361,112.94323,-11.636703,132.07475,7.048088,78.88022,-4.321259,99.26022,0.82388306,91.07234,-5.606884,69.534805,1.2609922,54.927574,-6.9671044,61.7151,0.39286572,41.18751,-2.4253883,41.67059,-2.932968,38.800964,hiphop
../data/genres_original\hiphop\hiphop.00003.wav,30.00018140589569,0.46724442,0.09183839,0.26632264,0.013483677,2492.954722767297,495227.09031775786,2330.174362999248,194831.47558511284,5125.735027552204,1810545.2103917538,0.10350127489365817,0.002283423218579105,-1.5669728e-05,0.028895589,-0.00046203684,0.032884534,92.28515625,-40.30154,4952.789,80.84724,750.14526,-25.67689,1259.1753,38.443054,291.84286,-11.0728245,278.7092,24.899412,309.96506,-7.373214,270.60342,26.759275,187.6433,-5.30603,174.1464,16.782677,108.06337,-3.5075712,89.51739,8.458928,75.21646,-5.6017284,71.80681,12.050404,68.21594,-1.8917375,73.524086,10.464018,102.3559,0.64275295,60.65561,0.2624519,62.015553,-5.0987406,57.279457,-4.019602,57.161736,hiphop
../data/genres_original\hiphop\hiphop.00004.wav,30.00018140589569,0.44934258,0.09351081,0.20046541,0.015383314,2372.6884690482993,1071439.7000370277,2359.40948237905,367182.5049194382,5060.011295044229,4343756.975133718,0.0998514386359242,0.00612396932562926,-1.8378298e-05,0.031817034,-0.00034696696,0.011934392,95.703125,-140.16278,12399.764,71.62643,1066.5519,-3.7887423,1506.2158,38.988525,458.57278,4.189599,416.59183,31.528362,306.67758,-3.9393039,278.82562,19.742453,155.56175,-3.7496216,186.60095,16.006994,189.94212,-3.1765268,112.03351,11.833971,90.15264,-1.247125,110.40424,5.767767,112.04255,1.2916698,79.74876,1.6718788,71.925514,-0.83026874,60.75621,1.6229783,65.3077,-4.0859265,59.223034,1.1263292,81.73278,hiphop
../data/genres_original\hiphop\hiphop.00005.wav,30.00018140589569,0.49074358,0.08139969,0.26158613,0.005393871,2709.1715224983186,248052.85245198218,2510.848005701867,48496.91709918176,5794.946345707656,492935.5606001071,0.12458309164733179,0.0026125497393062083,-0.00028448596,0.032474708,-0.0028988451,0.018902518,143.5546875,-11.706974,1349.4053,81.97666,385.41327,-8.50863,238.55418,52.77378,232.21767,-14.69211,153.85742,31.962574,105.865746,-19.680723,115.2804,22.857765,88.28687,-14.704154,61.61095,14.509825,81.16675,-10.078542,76.66608,14.002207,66.491936,-8.07207,52.026054,7.4281483,43.40441,-5.495323,39.33917,12.837337,43.341072,-3.6954393,41.852432,6.2187123,45.05084,-2.5849419,38.22114,0.10216538,41.19546,hiphop
../data/genres_original\hiphop\hiphop.00006.wav,30.00018140589569,0.46427453,0.08911075,0.27054507,0.016059298,2858.1926146109095,965720.9131565463,2639.930294665964,163443.38528694183,6048.0988752537705,2252824.2225695704,0.12817024059841453,0.00934216763750142,2.9059966e-05,0.035942815,-0.00057362154,0.026640235,99.38401442307692,-59.565926,6875.6304,63.92967,1022.021,3.4871747,754.5967,45.23575,432.80676,-1.1528622,391.82724,28.24374,225.10146,-13.17086,211.75526,23.59147,155.13826,-6.623231,148.09875,16.47062,118.80795,-7.2728996,102.87432,14.477062,108.33264,-5.8007746,97.77084,8.173893,67.947655,-6.858704,70.307,6.7351756,49.281204,-4.4826007,64.75156,0.95316154,53.573387,-7.1244917,68.96228,-1.2569647,45.489243,hiphop
../data/genres_original\hiphop\hiphop.00007.wav,30.00018140589569,0.4326594,0.08856896,0.2638739,0.009449092,2047.1754195666026,497640.6506908019,2269.448830898864,209580.84555410582,4553.073396262326,2445387.853114939,0.07863669458139985,0.0025502613925913243,4.664398e-07,0.031734616,-0.00050603016,0.024169408,123.046875,-58.496304,3683.1013,103.04962,634.43646,-7.211679,727.5376,44.861683,418.69495,-8.600805,286.60406,12.351103,180.5495,-13.741838,207.0623,19.971472,127.030235,-13.119663,153.67851,17.136522,95.90556,-3.9439182,106.01159,15.57406,85.93494,-0.4531827,70.86049,6.926793,48.162136,-6.0321846,52.3193,5.6364055,50.472763,-3.1755676,67.41338,1.8142024,38.458504,-2.5621526,31.227402,0.11353245,42.271637,hiphop
../data/genres_original\hiphop\hiphop.00008.wav,30.013333333333332,0.45361164,0.08803048,0.14181587,0.007851999,3070.837758466109,894102.0200657616,2349.664526925648,104125.52280904674,5754.494566596578,1577988.7810189144,0.17704972387374324,0.010164961345407189,0.00037009505,0.0151873445,0.0005479647,0.0071633337,172.265625,-111.1565,6996.4146,55.170082,1338.6516,-18.427658,1237.7946,47.191257,654.3734,-24.79131,556.88324,22.537811,333.20453,-21.141804,336.73007,12.539442,176.13158,-15.870398,158.86855,16.290924,113.05188,-12.56634,112.118355,9.6244955,89.245865,-12.129929,83.77958,4.8603306,97.85745,-2.2085433,85.05463,6.8882775,105.349915,0.4771722,154.50282,12.992372,135.69096,5.9447727,141.39914,5.44095,146.7208,hiphop
../data/genres_original\hiphop\hiphop.00009.wav,30.013333333333332,0.56058866,0.07546252,0.21565284,0.009976246,2200.1104645288874,982016.1991363695,2285.5671614469156,256347.38962660223,4792.170223227233,3396934.119116077,0.09830917983855375,0.007401237535857475,-0.0009943198,0.025955142,-0.0044848975,0.01455948,103.359375,-94.94585,5016.4004,94.2148,1622.3636,-2.5425854,660.18304,49.543236,290.77194,-6.608906,229.05948,33.220383,169.22412,-7.631567,189.75616,20.948034,95.26172,-8.870919,115.30534,16.786116,98.70072,-5.2582693,101.38949,10.763062,71.093315,-3.474365,58.390118,7.295585,58.120144,-3.4523704,60.670944,3.8399713,58.55381,-3.252921,39.51478,1.7923428,54.400642,0.07654597,70.78916,3.9815254,100.02929,hiphop
../data/genres_original\hiphop\hiphop.00010.wav,30.013333333333332,0.4272534,0.08706912,0.17160548,0.005875792,2284.341189135125,241150.05296503,2116.5943117834136,42514.01556520959,4663.012638667344,657222.0886126993,0.12542634921210363,0.0024029117354776113,-1.0794378e-05,0.0098608555,-0.00066870055,0.0139584895,95.703125,-67.46242,1307.7848,94.84827,457.97244,-38.84963,284.91696,37.633415,194.60878,-12.246916,155.31615,36.890293,97.94893,-12.640728,107.09375,18.295763,75.59801,-8.845362,76.176544,17.97754,64.500786,-7.2741294,60.73122,9.713927,54.42062,-8.736391,49.176426,4.5039,50.867413,-7.5942483,33.091103,0.21276525,41.04544,-4.881601,63.542706,4.8451633,90.559944,-1.9947603,87.99532,-0.7381978,77.9022,hiphop
../data/genres_original\hiphop\hiphop.00011.wav,30.013333333333332,0.44404677,0.08521116,0.20370935,0.0066062678,2095.4936844516546,430350.33754790336,2241.0014685556775,110809.27482028118,4581.942543684745,1717747.1036535944,0.09415142534319412,0.003422177139843083,-3.734744e-05,0.020214075,-0.0011351968,0.012435835,135.99917763157896,-74.21385,2634.6091,104.603294,672.71356,-8.389851,544.2646,49.65144,280.77914,-9.374009,164.55537,21.451525,137.84421,-16.336187,144.37321,18.77991,104.23649,-13.071929,80.86254,18.470472,67.09097,-14.949953,63.95687,6.8847446,61.13777,-15.329198,50.568577,4.7792454,62.848186,-11.10233,52.785793,4.7398634,76.971146,-2.8093808,101.67607,6.800127,107.98508,-5.8098483,103.88382,-3.7738276,92.307724,hiphop
../data/genres_original\hiphop\hiphop.00012.wav,30.013333333333332,0.3587992,0.09056835,0.19884692,0.0041756053,1976.8724759558752,215752.68690248174,2110.123008273574,86503.4583923154,4277.396769866589,1062264.801008373,0.08725355580529776,0.0011226358179928003,-3.202298e-05,0.01869862,-0.0015225434,0.01034122,99.38401442307692,-67.06469,1958.5023,112.4042,319.12936,-23.642937,296.94708,44.273914,166.43596,-18.864435,131.41237,23.873178,98.03824,-13.402471,156.41232,20.146372,83.44675,-10.64462,70.797806,20.617966,66.444824,-7.5052667,89.329414,14.423792,74.27125,-9.388905,84.69673,11.289869,60.62874,-8.865541,88.22934,7.08106,118.34393,0.44676343,116.67926,9.378616,113.185104,-0.89291155,111.30579,-0.57676893,105.72392,hiphop
../data/genres_original\hiphop\hiphop.00013.wav,30.013333333333332,0.34033298,0.096027516,0.13663132,0.001052589,1798.6768468891007,484718.2101878629,1688.0838761796347,455574.30317732925,3626.8209152044665,2883950.4962601666,0.09662455288089714,0.0014095017849721952,-0.00015006308,0.010067521,-0.00014527436,0.0040595755,103.359375,-129.32367,4846.383,141.7129,2749.2483,-42.47719,1057.4712,34.013855,614.5891,-6.9758534,436.13882,8.702187,510.87253,-11.367335,174.78392,15.941672,217.37471,-9.015237,90.5671,6.635536,83.99957,-8.340363,139.4878,7.5527344,100.14706,-5.4726863,113.589005,5.8691454,86.61242,-3.1564074,81.357796,-1.6924474,37.736317,-8.804316,55.69712,-4.851142,64.96212,-9.280404,38.356125,2.1282105,56.77645,hiphop
../data/genres_original\hiphop\hiphop.00014.wav,30.013333333333332,0.48979455,0.07331044,0.1851305,0.0037534852,2436.5700963303734,265923.0689633266,2117.3243435959766,96190.57853774668,4774.86705381743,888685.414130711,0.1338294693783836,0.0020391585462512475,6.068764e-05,0.01516838,0.00073742465,0.009385839,135.99917763157896,-51.30058,3248.361,91.1179,693.6794,-33.764687,546.1388,69.930504,251.97604,-12.937068,199.17201,23.175821,127.566,-13.755632,158.76784,23.7831,71.7463,-14.731517,70.853775,10.696287,74.725555,-13.472493,52.827938,6.080384,51.853706,-14.718082,44.23103,1.6842011,50.054245,-7.244112,45.5327,3.9613552,48.594997,-2.6555943,65.89151,7.552985,87.406944,-0.13239096,63.75453,-0.7225546,43.71344,hiphop
